genre,signal_mean,signal_std,signal_skew,signal_kurtosis,zcr_mean,zcr_std,rmse_mean,rmse_std,tempo,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_2_mean,spectral_bandwidth_2_std,spectral_bandwidth_3_mean,spectral_bandwidth_3_std,spectral_bandwidth_4_mean,spectral_bandwidth_4_std,spectral_contrast_1_mean,spectral_contrast_2_mean,spectral_contrast_3_mean,spectral_contrast_4_mean,spectral_contrast_5_mean,spectral_contrast_6_mean,spectral_contrast_7_mean,spectral_contrast_1_std,spectral_contrast_2_std,spectral_contrast_3_std,spectral_contrast_4_std,spectral_contrast_5_std,spectral_contrast_6_std,spectral_contrast_7_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std,chroma_stft_1_mean,chroma_stft_2_mean,chroma_stft_3_mean,chroma_stft_4_mean,chroma_stft_5_mean,chroma_stft_6_mean,chroma_stft_7_mean,chroma_stft_8_mean,chroma_stft_9_mean,chroma_stft_10_mean,chroma_stft_11_mean,chroma_stft_12_mean,chroma_stft_1_std,chroma_stft_2_std,chroma_stft_3_std,chroma_stft_4_std,chroma_stft_5_std,chroma_stft_6_std,chroma_stft_7_std,chroma_stft_8_std,chroma_stft_9_std,chroma_stft_10_std,chroma_stft_11_std,chroma_stft_12_std
disco,0.173,0.221,1.113,0.239,0.09,0.039,0.216,0.046,123.047,2344.739,829.275,2803.017,566.244,3440.93,414.709,4005.07,304.817,27.682,13.834,18.367,20.424,18.812,18.374,15.049,5.932,3.641,4.271,4.154,3.514,3.711,1.872,5409.017,2274.787,-46.816,103.73,22.163,9.237,2.251,-4.8,4.811,0.963,-9.409,-1.068,-0.867,-5.27,-1.751,-3.651,-4.321,-0.091,-2.503,0.54,2.519,-3.541,50.172,29.797,19.986,13.596,12.065,10.685,11.903,7.513,7.658,9.354,7.736,7.066,7.731,6.678,6.287,5.986,6.605,5.722,6.133,6.849,0.388,0.322,0.464,0.386,0.52,0.392,0.453,0.474,0.298,0.446,0.309,0.5,0.253,0.225,0.311,0.272,0.308,0.259,0.29,0.307,0.171,0.317,0.184,0.316
disco,0.165,0.21,1.116,0.248,0.114,0.047,0.206,0.044,123.047,2510.326,721.36,2564.163,428.568,3086.107,341.412,3570.489,263.154,20.728,15.041,18.464,18.131,17.961,17.601,16.925,4.488,3.918,4.547,4.07,3.603,2.976,2.039,5328.068,1562.742,-35.997,83.657,-2.731,32.388,9.197,4.138,0.039,11.112,-2.892,7.908,0.62,3.647,3.748,4.071,-3.314,0.1,-3.846,-0.508,-3.412,-0.772,43.432,27.222,17.702,12.766,8.713,9.906,9.38,7.788,7.678,7.005,8.184,6.727,7.861,6.465,7.244,8.32,7.476,7.581,7.573,8.024,0.457,0.508,0.455,0.45,0.525,0.405,0.409,0.338,0.334,0.433,0.417,0.473,0.28,0.305,0.281,0.28,0.299,0.27,0.309,0.255,0.236,0.296,0.26,0.292
disco,0.086,0.13,2.816,6.214,0.121,0.065,0.116,0.059,123.047,2527.677,935.701,2667.694,548.209,3244.025,428.029,3772.878,326.302,29.553,14.126,18.352,17.583,17.73,17.207,15.329,5.873,3.811,4.035,3.725,3.12,2.791,1.983,5342.401,1965.431,-98.129,92.405,2.664,19.341,3.587,-1.764,-1.707,-3.172,-9.092,-4.077,-5.183,-5.486,-4.234,-3.771,-1.715,-5.583,-4.686,-2.706,-1.84,-3.092,58.663,29.346,20.767,16.817,13.792,11.839,8.586,8.627,8.806,7.347,8.072,7.251,6.831,5.925,5.85,6.582,5.471,6.234,7.697,5.469,0.489,0.365,0.528,0.432,0.384,0.435,0.379,0.524,0.272,0.289,0.449,0.345,0.344,0.197,0.315,0.3,0.257,0.312,0.219,0.343,0.175,0.201,0.31,0.2
disco,0.107,0.147,1.667,1.803,0.144,0.052,0.139,0.048,123.047,3006.901,667.043,3000.82,335.418,3475.965,246.279,3900.448,201.827,27.814,14.97,18.952,19.777,19.992,18.369,16.594,5.902,4.427,4.962,4.427,4.202,3.552,1.695,6799.084,1270.384,-73.149,71.751,12.092,1.402,4.524,10.866,3.871,0.938,-5.983,9.039,-2.371,3.556,-0.144,3.115,-0.068,0.376,1.092,1.532,2.304,1.928,61.523,22.724,23.547,21.142,15.272,14.236,13.147,10.779,11.657,9.495,9.596,8.402,8.933,8.446,8.386,9.09,8.329,8.871,9.571,9.924,0.362,0.441,0.303,0.338,0.3,0.271,0.405,0.356,0.487,0.335,0.376,0.449,0.27,0.334,0.231,0.284,0.282,0.219,0.335,0.263,0.348,0.257,0.304,0.331
disco,0.115,0.158,1.849,2.259,0.104,0.053,0.147,0.057,117.454,2093.087,961.005,2141.266,750.164,2721.289,688.326,3283.535,604.682,24.268,15.488,18.284,17.755,19.408,18.974,16.07,4.941,4.631,4.842,3.611,3.094,3.119,2.034,4171.216,2179.241,-95.077,109.356,-30.162,16.359,20.041,11.964,3.493,6.178,5.205,8.624,0.34,0.383,0.535,-1.806,0.978,-0.063,-3.669,-2.135,-3.647,-4.403,92.61,40.461,29.302,15.944,17.43,8.25,10.459,6.833,5.791,6.066,5.812,6.054,6.056,5.759,5.411,5.632,5.89,5.482,5.855,5.74,0.373,0.374,0.536,0.502,0.439,0.476,0.362,0.442,0.388,0.515,0.577,0.375,0.297,0.224,0.306,0.316,0.271,0.283,0.218,0.294,0.259,0.293,0.31,0.243
disco,0.099,0.128,1.281,0.604,0.103,0.047,0.125,0.029,161.499,2091.331,715.839,2114.244,441.44,2598.158,375.126,3078.28,305.86,26.175,16.818,20.653,20.278,20.652,19.165,20.235,5.378,4.086,4.33,3.341,3.339,3.022,2.036,4324.491,1408.035,-103.931,105.812,-14.323,36.742,-10.352,16.807,-6.822,8.142,-4.463,0.988,-10.003,0.387,-1.706,2.966,-0.894,-3.045,-4.437,-6.513,-8.457,-2.777,54.589,37.675,20.956,15.26,14.115,9.344,8.75,8.624,8.167,8.88,8.824,7.989,7.5,7.461,6.948,6.284,7.059,6.946,8.237,7.99,0.343,0.342,0.322,0.413,0.294,0.247,0.349,0.245,0.284,0.296,0.413,0.565,0.265,0.31,0.263,0.321,0.27,0.215,0.317,0.225,0.27,0.255,0.295,0.358
disco,0.086,0.12,1.911,2.494,0.124,0.045,0.111,0.045,107.666,3203.314,824.11,3302.708,475.612,3739.618,323.058,4124.552,229.239,19.703,15.864,18.18,18.663,17.814,16.645,15.235,4.435,4.018,4.343,4.005,3.617,2.869,1.437,7376.139,1679.422,-115.103,70.426,31.239,11.172,13.066,3.872,1.811,4.972,-1.04,3.927,-1.291,-0.689,-1.076,-0.14,-2.159,-2.314,-6.39,-5.312,-4.997,-3.852,50.392,21.962,28.626,15.839,11.219,10.714,7.183,8.813,8.844,7.308,9.061,7.667,6.375,5.859,7.448,6.853,7.729,8.495,6.395,6.79,0.744,0.521,0.391,0.331,0.284,0.228,0.24,0.412,0.353,0.356,0.43,0.509,0.326,0.254,0.264,0.278,0.239,0.205,0.191,0.273,0.257,0.29,0.309,0.258
disco,0.107,0.152,2.073,2.936,0.173,0.091,0.137,0.066,123.047,3667.991,889.739,3254.548,338.103,3647.148,275.259,3988.506,226.932,27.596,14.39,17.869,17.128,16.806,16.1,14.782,6.715,4.014,4.325,3.815,2.633,2.431,1.542,7777.303,1314.703,-71.922,46.885,21.033,29.954,9.503,2.405,8.246,2.523,-2.153,0.446,-0.234,-1.562,-3.622,-3.817,-5.291,-2.923,-2.9,-1.8,-0.713,-0.984,45.692,21.365,14.998,13.609,11.823,9.683,8.812,8.049,6.373,7.897,7.281,6.986,5.977,6.295,5.619,6.145,7.919,6.785,7.705,7.442,0.343,0.361,0.468,0.444,0.505,0.477,0.572,0.443,0.311,0.464,0.43,0.411,0.241,0.258,0.336,0.31,0.342,0.291,0.314,0.268,0.211,0.325,0.259,0.298
disco,0.142,0.184,1.259,0.6,0.151,0.081,0.178,0.044,112.347,3144.001,835.282,2936.357,318.355,3402.51,239.431,3819.703,210.056,26.91,15.621,16.974,16.677,16.621,16.645,15.928,5.431,4.775,5.094,4.069,3.095,2.104,1.507,6705.276,1416.878,-32.143,60.036,3.382,18.973,4.328,0.682,-2.024,1.336,-4.643,3.794,-6.731,-4.889,-2.342,-1.679,-3.496,-2.679,1.005,4.01,4.698,5.849,52.437,27.747,20.136,19.47,16.941,13.519,12.893,10.326,9.412,8.463,7.551,6.22,7.634,6.274,6.903,6.684,6.33,7.752,7.529,7.062,0.453,0.375,0.4,0.452,0.39,0.473,0.459,0.534,0.472,0.413,0.433,0.382,0.31,0.262,0.259,0.314,0.264,0.332,0.285,0.309,0.305,0.28,0.305,0.262
disco,0.109,0.156,2.281,3.729,0.12,0.039,0.143,0.063,129.199,2593.937,583.389,2708.245,362.878,3304.998,270.076,3835.614,204.358,29.759,16.143,18.937,19.118,19.471,17.559,15.217,6.225,4.635,4.259,3.33,3.037,2.514,1.488,5559.883,1458.753,-69.58,83.069,-16.603,0.119,7.417,0.768,1.334,4.696,-1.419,3.331,-2.875,-8.203,-5.766,-0.264,-3.212,-1.885,4.042,3.657,1.914,3.614,48.187,21.008,17.483,13.76,10.228,10.036,8.663,7.715,8.619,8.155,7.836,8.077,6.924,6.453,6.012,7.034,7.352,6.619,7.007,7.469,0.286,0.375,0.274,0.371,0.309,0.481,0.557,0.377,0.513,0.285,0.376,0.28,0.219,0.286,0.196,0.308,0.238,0.318,0.349,0.222,0.331,0.175,0.296,0.235
disco,0.083,0.123,2.096,3.506,0.1,0.05,0.108,0.058,123.047,2360.523,759.898,2571.52,459.821,3190.118,374.908,3752.561,305.55,25.229,17.211,19.314,18.825,18.304,17.966,15.667,5.887,5.169,5.058,4.4,3.524,2.83,2.059,5007.82,1761.762,-124.17,90.169,-11.313,10.941,-1.151,-3.754,-0.854,-3.841,-3.709,-0.266,-5.823,-3.43,-4.626,-4.56,-5.488,-5.201,-4.61,-1.812,-1.317,-1.956,68.406,29.917,16.517,15.65,10.616,13.544,11.01,10.88,10.175,9.262,8.584,8.026,9.557,8.581,7.08,6.065,6.223,6.683,7.322,7.631,0.536,0.489,0.34,0.258,0.253,0.428,0.329,0.374,0.375,0.279,0.322,0.305,0.364,0.315,0.275,0.263,0.246,0.349,0.264,0.321,0.324,0.233,0.297,0.237
disco,0.115,0.148,1.211,0.494,0.132,0.074,0.143,0.039,117.454,3012.258,883.635,2969.111,351.008,3455.842,253.481,3892.974,205.23,28.677,15.256,17.614,17.953,17.826,16.767,15.728,5.532,4.001,5.162,4.319,3.691,2.688,1.779,6577.685,1564.446,-68.066,66.365,11.869,21.983,9.771,6.697,1.612,3.822,0.96,4.774,-4.205,-0.06,-1.236,0.077,-1.131,-2.063,2.566,1.39,2.182,2.252,51.756,23.353,17.996,18.501,12.883,10.989,11.506,8.254,8.518,8.843,7.86,7.228,7.311,7.363,7.596,7.69,7.96,8.162,9.21,8.939,0.342,0.339,0.461,0.365,0.434,0.506,0.432,0.515,0.369,0.392,0.371,0.296,0.281,0.246,0.328,0.262,0.298,0.334,0.261,0.341,0.254,0.296,0.294,0.218
disco,0.09,0.13,2.302,4.327,0.101,0.074,0.116,0.059,112.347,2841.957,1182.981,2992.01,527.216,3536.167,400.397,4017.674,331.372,26.057,15.541,17.681,15.729,16.541,16.786,14.594,5.228,4.91,5.325,3.433,3.053,2.567,1.333,6275.954,2129.639,-155.764,60.524,23.209,31.22,25.08,16.918,9.428,8.455,5.325,6.558,5.763,3.919,7.563,2.167,4.431,4.351,-0.02,0.893,-0.49,-4.779,81.353,35.081,37.714,17.883,16.224,12.348,10.812,10.994,9.763,7.896,9.338,7.519,8.2,6.678,7.362,6.883,6.312,6.757,6.276,6.639,0.434,0.426,0.449,0.458,0.525,0.505,0.451,0.453,0.499,0.562,0.545,0.501,0.276,0.285,0.3,0.28,0.313,0.308,0.28,0.273,0.283,0.325,0.289,0.281
disco,0.135,0.182,1.799,1.895,0.198,0.116,0.173,0.058,123.047,3688.791,1009.343,3191.719,292.481,3603.14,207.246,3961.671,152.479,26.502,14.141,16.597,15.653,16.538,15.34,14.791,6.222,4.077,3.937,2.912,2.553,2.019,1.356,7706.128,1255.859,-20.462,53.702,5.95,10.161,17.062,9.54,4.608,6.399,-0.33,1.727,3.683,-0.773,-5.886,2.322,0.366,2.746,-0.533,-1.201,0.249,-1.271,41.038,20.772,19.072,14.324,11.221,7.768,8.619,7.019,7.301,8.012,8.983,6.359,6.901,6.295,5.593,5.526,5.737,5.623,5.578,5.696,0.419,0.499,0.614,0.522,0.453,0.465,0.455,0.576,0.475,0.452,0.475,0.389,0.287,0.282,0.304,0.28,0.262,0.287,0.253,0.296,0.254,0.268,0.291,0.256
disco,0.114,0.158,1.837,2.2,0.139,0.05,0.148,0.056,103.359,3042.791,616.829,3031.925,346.647,3560.898,269.839,4026.533,221.952,28.148,15.631,18.239,17.807,17.871,18.353,16.212,5.538,4.668,4.726,4.252,3.397,2.712,1.649,6804.151,1421.407,-58.984,68.87,-8.454,3.596,5.082,3.285,13.526,-1.374,1.667,3.716,-3.713,-0.311,-2.834,-8.802,-4.49,-6.411,0.46,-2.271,2.979,-0.016,42.958,18.385,15.015,13.633,11.446,10.539,9.726,9.322,9.216,8.653,9.238,7.434,7.732,7.971,7.772,8.277,8.783,9.71,10.419,10.333,0.311,0.366,0.351,0.401,0.493,0.442,0.473,0.43,0.419,0.315,0.294,0.317,0.26,0.293,0.279,0.308,0.351,0.326,0.338,0.304,0.337,0.273,0.256,0.268
disco,0.13,0.183,2.18,3.251,0.151,0.077,0.17,0.068,135.999,3141.588,818.118,3047.978,286.272,3522.041,213.76,3947.603,179.954,26.625,15.252,16.664,16.04,17.775,15.751,15.657,6.476,3.892,3.854,2.977,2.736,1.941,1.868,6904.933,1312.836,-40.697,63.952,4.908,16.342,12.099,9.339,4.541,5.188,-0.591,-0.068,2.959,-1.48,-1.762,-2.271,-6.128,-4.723,-4.741,-5.763,-4.028,-5.361,44.756,20.901,14.776,15.737,14.136,9.623,9.528,7.988,7.657,8.282,7.17,6.382,6.193,5.592,6.735,5.78,5.585,5.036,5.013,4.982,0.491,0.422,0.497,0.472,0.471,0.34,0.361,0.423,0.439,0.517,0.437,0.541,0.299,0.241,0.301,0.231,0.324,0.218,0.222,0.284,0.261,0.315,0.269,0.329
disco,0.09,0.126,2.106,3.176,0.174,0.053,0.116,0.05,123.047,3219.022,612.822,2902.54,309.171,3372.207,231.006,3791.942,172.118,19.77,15.496,18.051,17.83,18.274,17.775,14.785,5.306,4.169,4.566,3.737,3.704,2.737,1.203,6644.918,1263.46,-66.538,58.314,-8.175,15.495,5.573,7.695,4.072,-3.584,-1.324,1.607,-5.485,-3.736,-3.238,-1.328,-3.434,-1.188,-4.383,-3.655,-2.086,-0.304,49.195,18.323,16.098,15.324,11.912,10.981,9.251,9.647,8.396,7.12,7.143,8.089,6.59,5.89,8.024,6.85,6.222,7.033,7.437,7.562,0.353,0.409,0.462,0.32,0.376,0.321,0.503,0.541,0.423,0.452,0.361,0.485,0.26,0.281,0.295,0.223,0.305,0.229,0.304,0.329,0.27,0.31,0.233,0.312
disco,0.084,0.129,2.401,4.931,0.123,0.052,0.111,0.066,112.347,2395.829,689.708,2449.625,467.234,3052.267,401.376,3604.45,347.019,27.742,15.799,18.759,19.899,20.344,18.868,16.713,6.441,4.223,4.952,4.867,4.152,3.574,2.234,4893.32,1632.843,-123.171,86.965,-22.496,6.93,8.458,12.639,-0.855,-0.829,-3.258,2.626,-0.784,-0.429,-3.831,-5.653,-1.842,0.125,-1.06,4.502,-0.973,-5.258,76.547,30.939,22.821,17.582,13.031,11.946,11.492,11.12,9.632,8.519,7.871,7.953,7.894,7.613,7.35,8.886,8.94,10.625,8.664,10.971,0.378,0.294,0.394,0.357,0.468,0.433,0.303,0.324,0.378,0.593,0.244,0.257,0.317,0.24,0.33,0.283,0.324,0.339,0.257,0.286,0.265,0.338,0.182,0.222
disco,0.125,0.16,1.208,0.433,0.124,0.041,0.157,0.032,129.199,2428.498,636.91,2388.214,419.774,2873.847,379.623,3343.301,333.07,26.145,15.426,19.847,19.578,19.484,18.98,18.132,4.703,4.232,4.299,3.592,3.204,3.133,1.955,5002.311,1344.336,-57.771,86.539,-11.783,38.772,2.372,8.829,-1.291,9.927,-1.656,9.841,3.019,7.53,1.72,5.664,-0.701,3.452,0.134,-0.958,-2.637,1.656,46.608,27.834,21.235,14.911,10.999,8.955,7.63,7.913,7.153,7.453,9.268,9.211,8.66,8.086,7.689,6.945,7.389,7.475,7.432,8.211,0.458,0.291,0.339,0.278,0.462,0.639,0.369,0.379,0.346,0.5,0.335,0.312,0.317,0.218,0.303,0.223,0.266,0.342,0.236,0.29,0.233,0.327,0.267,0.24
disco,0.097,0.131,1.703,1.715,0.181,0.057,0.123,0.045,129.199,3613.581,551.634,3239.4,250.914,3609.945,211.663,3937.573,196.473,27.654,14.894,18.647,18.491,18.496,16.814,16.426,5.427,4.034,4.406,3.818,3.536,2.843,2.078,7807.669,744.499,-65.765,52.828,16.583,12.55,5.604,8.385,-0.613,-0.625,-4.08,0.689,-7.785,-1.887,-7.244,-5.267,-3.038,-4.336,-2.541,0.726,-0.304,2.941,40.082,13.913,18.014,15.039,11.641,12.38,8.575,8.234,8.439,8.969,7.864,6.974,8.452,6.55,7.216,8.097,7.836,8.174,8.26,8.443,0.231,0.374,0.517,0.377,0.365,0.35,0.486,0.392,0.306,0.355,0.236,0.295,0.185,0.261,0.352,0.267,0.32,0.274,0.318,0.308,0.242,0.31,0.192,0.292
disco,0.118,0.166,2.031,2.846,0.176,0.086,0.152,0.066,123.047,3590.254,953.963,3232.984,332.862,3641.035,223.581,3997.885,158.534,30.376,14.65,17.586,17.461,17.578,15.972,14.694,6.251,4.209,4.089,3.321,2.804,2.398,1.537,7675.795,1390.242,-51.802,55.678,11.389,7.478,12.0,6.259,4.358,4.312,-5.937,0.567,3.602,-2.387,-5.819,-4.526,-7.015,-4.256,-1.729,-2.141,-2.488,-1.538,43.224,24.325,17.421,13.207,11.105,8.125,9.158,6.845,7.47,7.254,9.725,6.927,7.112,5.715,5.768,6.587,7.111,7.147,6.843,7.306,0.272,0.288,0.356,0.575,0.446,0.451,0.445,0.373,0.393,0.376,0.507,0.317,0.201,0.232,0.235,0.334,0.274,0.3,0.288,0.257,0.326,0.248,0.323,0.216
disco,0.136,0.182,1.545,1.287,0.162,0.05,0.173,0.055,135.999,3323.962,539.712,3015.282,269.174,3428.361,223.355,3799.651,204.308,26.664,14.174,17.516,17.444,17.915,16.333,17.227,5.358,4.013,4.09,3.756,3.2,2.917,1.931,7036.599,954.565,-23.535,57.339,7.013,16.527,5.5,11.86,1.677,5.464,2.756,7.34,1.964,1.263,-2.346,-2.318,0.112,-0.142,2.282,1.589,-1.841,-2.441,39.796,17.086,15.809,11.914,9.092,10.504,7.472,6.716,6.924,6.819,6.444,6.861,6.727,6.766,6.075,6.611,7.644,7.431,6.455,6.838,0.528,0.413,0.451,0.326,0.399,0.495,0.377,0.531,0.426,0.533,0.365,0.388,0.31,0.254,0.301,0.22,0.247,0.31,0.216,0.311,0.235,0.313,0.232,0.241
disco,0.129,0.175,1.68,1.639,0.19,0.072,0.164,0.06,129.199,3611.346,696.713,3201.753,249.339,3601.422,188.603,3950.198,160.046,25.015,14.077,16.026,16.35,17.739,16.041,14.979,6.018,4.128,4.013,3.288,2.845,2.122,1.338,7748.803,1013.861,-26.542,52.046,4.178,12.859,16.739,10.132,4.475,6.326,1.156,0.644,4.61,2.143,-3.366,1.631,-1.88,-1.087,-0.671,2.384,4.169,2.866,42.151,17.501,13.893,13.311,10.882,8.273,8.22,6.842,5.864,8.048,9.508,5.688,7.002,5.477,5.623,6.337,5.491,7.119,7.072,7.044,0.399,0.501,0.416,0.417,0.454,0.579,0.744,0.511,0.399,0.341,0.393,0.295,0.264,0.273,0.254,0.276,0.26,0.275,0.293,0.255,0.262,0.23,0.293,0.198
disco,0.088,0.121,1.84,2.205,0.168,0.075,0.113,0.043,123.047,3313.335,741.612,2991.956,337.345,3464.229,251.396,3881.048,187.283,26.066,15.262,19.004,19.782,18.374,16.969,14.827,6.34,4.359,4.875,4.032,3.168,2.439,1.623,7003.374,1338.064,-77.365,52.159,-8.998,12.851,8.564,2.892,8.932,4.015,-7.346,-2.261,0.962,-1.05,-3.764,-3.534,-2.43,-4.882,-1.847,-4.171,-1.666,3.504,42.235,21.742,22.029,17.304,12.897,14.921,12.439,9.926,9.497,9.624,8.183,8.645,7.868,7.468,8.433,10.277,9.983,10.579,8.208,9.037,0.397,0.332,0.373,0.338,0.414,0.484,0.402,0.447,0.359,0.303,0.284,0.304,0.299,0.274,0.311,0.275,0.289,0.324,0.293,0.334,0.284,0.246,0.273,0.252
disco,0.099,0.129,1.49,1.053,0.101,0.028,0.124,0.036,112.347,2297.292,579.376,2429.909,506.762,2993.649,492.476,3541.902,460.961,25.003,15.624,21.232,22.283,20.791,19.921,16.304,5.262,3.981,3.973,3.875,4.393,4.508,2.212,4835.329,1395.697,-107.364,91.036,-8.352,34.305,-1.932,3.802,10.529,5.563,6.944,4.78,0.687,-3.855,-2.58,-0.904,7.03,3.784,3.346,5.203,2.875,3.182,48.766,26.599,24.063,17.346,11.337,12.281,9.268,9.766,9.484,8.011,7.894,7.034,6.796,7.292,9.119,8.217,8.873,9.774,9.478,11.099,0.242,0.192,0.337,0.292,0.44,0.268,0.332,0.523,0.34,0.49,0.236,0.387,0.219,0.18,0.309,0.223,0.323,0.249,0.271,0.372,0.209,0.38,0.174,0.348
disco,0.11,0.164,2.306,4.133,0.126,0.049,0.145,0.076,135.999,2572.736,632.902,2533.714,357.786,3042.253,311.126,3529.118,278.052,27.659,14.649,18.499,18.598,17.436,17.607,16.665,5.536,3.917,4.131,3.923,3.378,3.087,2.152,5319.676,1240.461,-78.323,80.076,-9.164,25.48,-3.388,16.809,7.268,1.815,0.498,6.321,1.495,2.164,0.658,-3.38,-0.909,2.937,-0.636,5.876,1.896,-0.615,51.155,25.296,16.845,16.713,13.189,9.214,11.655,9.935,9.907,8.011,8.163,7.767,7.83,7.921,8.344,8.01,8.456,9.271,8.392,8.651,0.346,0.355,0.517,0.394,0.435,0.562,0.487,0.595,0.378,0.339,0.34,0.289,0.273,0.217,0.296,0.248,0.287,0.339,0.276,0.343,0.25,0.237,0.253,0.206
disco,0.14,0.185,1.56,1.217,0.054,0.037,0.175,0.059,161.499,1753.502,781.961,2444.132,558.135,3204.492,423.263,3870.719,326.293,29.778,18.016,22.668,21.497,20.145,17.972,15.255,5.081,4.453,5.057,4.353,3.771,2.833,1.686,3827.552,2178.493,-122.034,116.824,28.335,24.733,10.95,-1.894,-1.409,-0.954,-3.538,-2.61,-1.115,-4.177,-2.552,-3.767,-0.258,3.239,-5.761,0.718,0.273,-2.281,65.969,30.27,20.092,16.733,13.835,11.678,11.188,8.079,8.915,7.953,8.187,7.475,6.553,7.475,5.833,6.454,7.033,6.254,6.409,6.801,0.225,0.366,0.425,0.331,0.416,0.302,0.367,0.322,0.359,0.574,0.31,0.283,0.198,0.276,0.326,0.249,0.338,0.269,0.319,0.3,0.235,0.378,0.218,0.279
disco,0.108,0.143,1.576,1.351,0.122,0.04,0.136,0.044,107.666,2378.873,554.712,2394.291,389.682,2951.856,327.963,3478.732,270.864,22.809,15.054,17.982,18.254,18.281,17.278,16.818,5.511,4.252,4.083,3.463,2.723,2.356,1.771,4870.571,1285.961,-62.281,92.051,-19.723,17.632,-3.176,5.425,-3.999,8.886,-2.488,3.166,-0.526,-1.488,1.3,0.911,-1.577,-5.35,-1.379,1.931,0.523,-3.329,59.255,24.133,19.778,10.796,8.625,9.515,8.161,7.32,7.044,6.081,6.804,6.329,7.533,7.51,6.249,6.44,6.957,8.455,7.834,7.286,0.386,0.334,0.635,0.398,0.345,0.257,0.325,0.544,0.406,0.386,0.319,0.39,0.294,0.223,0.346,0.235,0.277,0.211,0.219,0.331,0.255,0.278,0.239,0.29
disco,0.137,0.181,1.479,1.073,0.135,0.072,0.174,0.049,129.199,2851.507,1128.221,2759.511,736.7,3254.354,626.308,3713.61,507.634,25.043,16.305,19.869,18.639,19.384,19.039,16.202,5.122,4.434,4.962,3.674,3.313,3.507,1.941,5996.272,2434.567,-62.806,77.884,3.535,26.03,5.941,11.305,11.115,-1.968,1.832,9.176,4.067,0.985,5.618,0.688,-0.132,2.206,-1.85,-6.809,-3.192,-3.545,61.417,36.779,26.945,15.942,13.829,9.404,9.829,11.039,8.328,9.214,7.78,7.045,8.202,7.315,7.397,6.895,6.781,8.262,7.686,7.645,0.509,0.354,0.41,0.36,0.447,0.376,0.372,0.441,0.437,0.496,0.412,0.406,0.345,0.233,0.309,0.26,0.316,0.294,0.261,0.292,0.262,0.323,0.287,0.258
disco,0.116,0.159,1.762,1.989,0.11,0.04,0.149,0.054,123.047,2304.375,699.836,2435.45,496.936,3078.086,406.67,3662.62,327.328,25.54,15.549,18.721,18.495,18.515,17.73,15.321,5.785,4.263,4.448,3.854,3.486,2.644,1.825,4611.314,1748.128,-71.218,97.732,-18.355,8.584,5.201,-0.939,0.467,1.627,-4.781,0.07,-0.544,-4.449,-5.313,-4.782,-4.601,-5.983,-2.902,-3.441,-2.569,-3.036,63.755,31.039,20.513,16.435,14.626,12.224,10.935,8.385,8.583,8.653,7.886,6.852,6.686,6.316,6.356,6.289,6.141,6.885,6.042,6.496,0.421,0.288,0.32,0.532,0.378,0.398,0.261,0.413,0.45,0.271,0.366,0.299,0.322,0.239,0.236,0.349,0.241,0.344,0.202,0.292,0.334,0.185,0.332,0.221
disco,0.105,0.145,1.853,2.272,0.11,0.066,0.136,0.053,123.047,2222.924,913.888,2366.383,575.528,2970.349,483.122,3537.523,395.769,27.391,14.153,17.68,17.467,17.035,17.303,15.505,5.504,3.733,4.367,3.351,2.919,3.203,2.04,4578.156,1938.974,-81.27,106.475,-9.535,17.971,3.012,8.303,3.894,4.249,-3.74,-2.078,-2.206,-4.588,-1.159,-1.883,-0.227,-1.038,-3.287,-1.874,-0.709,-0.551,63.257,38.441,20.564,15.331,13.745,12.123,10.047,7.136,7.429,6.157,6.578,6.63,6.756,6.33,5.68,5.558,5.557,6.111,7.095,6.523,0.518,0.374,0.54,0.396,0.316,0.405,0.357,0.513,0.315,0.28,0.478,0.406,0.344,0.224,0.335,0.263,0.228,0.294,0.231,0.344,0.2,0.2,0.328,0.228
